"phenotype","description","icd10_only","groupnum","group","color"
"SO_377.2","Conjunctival hemorrhage",0,7,"Sense organs","#800080"
"SO_377.3","Choroidal hemorrhage and rupture",0,7,"Sense organs","#800080"
"SO_377.4","Retinal hemorrhage",0,7,"Sense organs","#800080"
"SO_377.5","Vitreous hemorrhage",0,7,"Sense organs","#800080"
"SO_377.6","Hemorrhage in optic nerve sheath",0,7,"Sense organs","#800080"
"SO_377.7","Hemophthalmos",0,7,"Sense organs","#800080"
"SO_377.8","Hyphema",0,7,"Sense organs","#800080"
"SO_379","Infection of the eye",0,7,"Sense organs","#800080"
"SO_379.2","Eye infection, viral",0,7,"Sense organs","#800080"
"SO_379.3","Eye infection, toxoplasmosis",0,7,"Sense organs","#800080"
"SO_380","Disorders of optic nerve and visual pathways",0,7,"Sense organs","#800080"
"SO_380.1","Optic neuropathy",0,7,"Sense organs","#800080"
"SO_380.11","Optic neuritis",0,7,"Sense organs","#800080"
"SO_380.12","Ischemic optic neuropathy",0,7,"Sense organs","#800080"
"SO_380.2","Disorders of optic disc",0,7,"Sense organs","#800080"
"SO_380.21","Papilledema",0,7,"Sense organs","#800080"
"SO_380.22","Optic disc drusen",0,7,"Sense organs","#800080"
"SO_380.23","Optic nerve hypoplasia",0,7,"Sense organs","#800080"
"SO_380.24","Pseudopapilledema of optic disc",0,7,"Sense organs","#800080"
"SO_380.3","Optic atrophy",0,7,"Sense organs","#800080"
"SO_380.5","Disorders of visual cortex",0,7,"Sense organs","#800080"
"SO_380.51","Cortical blindness",0,7,"Sense organs","#800080"
"SO_381","Strabismus",0,7,"Sense organs","#800080"
"SO_381.1","Paralytic strabismus [Neurogenic strabismus]",0,7,"Sense organs","#800080"
"SO_381.11","Ophthalmoplegia",0,7,"Sense organs","#800080"
"SO_381.3","Esotropia",0,7,"Sense organs","#800080"
"SO_381.31","Alternating esotropia",0,7,"Sense organs","#800080"
"SO_381.32","Accommodative esotropia",0,7,"Sense organs","#800080"
"SO_381.4","Exotropia",0,7,"Sense organs","#800080"
"SO_381.41","Alternating exotropia",0,7,"Sense organs","#800080"
"SO_381.5","Vertical strabismus",0,7,"Sense organs","#800080"
"SO_381.6","Duane's syndrome [Duane anomaly]",0,7,"Sense organs","#800080"
"SO_381.7","Cyclotropia",0,7,"Sense organs","#800080"
"SO_381.8","Heterophoria",0,7,"Sense organs","#800080"
"SO_381.81","Esophoria",0,7,"Sense organs","#800080"
"SO_381.82","Exophoria",0,7,"Sense organs","#800080"
"SO_381.83","Cyclophoria",0,7,"Sense organs","#800080"
"SO_382","Other disorders of binocular movement",0,7,"Sense organs","#800080"
"SO_382.1","Impaired convergence",0,7,"Sense organs","#800080"
"SO_382.2","Palsy of conjugate gaze",0,7,"Sense organs","#800080"
"SO_383","Irregular eye movements",0,7,"Sense organs","#800080"
"SO_383.1","Nystagmus",0,7,"Sense organs","#800080"
"SO_383.2","Saccadic eye movements",0,7,"Sense organs","#800080"
"SO_384","Anomalies of pupillary function",0,7,"Sense organs","#800080"
"SO_384.1","Anisocoria",0,7,"Sense organs","#800080"
"SO_384.2","Miosis",0,7,"Sense organs","#800080"
"SO_384.3","Mydriasis",0,7,"Sense organs","#800080"
"SO_384.4","Tonic pupil",0,7,"Sense organs","#800080"
"SO_385","Abnormal results of function studies of eye",0,7,"Sense organs","#800080"
"SO_386","Visual disturbances",0,7,"Sense organs","#800080"
"SO_386.1","Amblyopia",0,7,"Sense organs","#800080"
"SO_386.2","Diplopia",0,7,"Sense organs","#800080"
"SO_386.3","Visual discomfort",0,7,"Sense organs","#800080"
"SO_386.4","Visual field defects",0,7,"Sense organs","#800080"
"SO_386.41","Scotoma",0,7,"Sense organs","#800080"
"SO_386.42","Hemianopia",0,7,"Sense organs","#800080"
"SO_386.43","Constriction of visual field",0,7,"Sense organs","#800080"
"SO_386.5","Color vision deficiencies",0,7,"Sense organs","#800080"
"SO_386.6","Night blindness",0,7,"Sense organs","#800080"
"SO_386.7","Impaired contrast sensitivity*",1,7,"Sense organs","#800080"
"SO_386.8","Sudden or transient visual loss",0,7,"Sense organs","#800080"
"SO_386.9","Visual distortions and subjective visual disturbances",0,7,"Sense organs","#800080"
"SO_387","Disorders of refraction and accommodation",0,7,"Sense organs","#800080"
"SO_387.1","Hypermetropia",0,7,"Sense organs","#800080"
"SO_387.2","Myopia",0,7,"Sense organs","#800080"
"SO_387.21","Progressive high (degenerative) myopia",0,7,"Sense organs","#800080"
"SO_387.3","Astigmatism",0,7,"Sense organs","#800080"
"SO_387.4","Presbyopia",0,7,"Sense organs","#800080"
"SO_387.5","Anisometropia",0,7,"Sense organs","#800080"
"SO_387.6","Aniseikonia",0,7,"Sense organs","#800080"
"SO_387.8","Disorders of accommodation",0,7,"Sense organs","#800080"
"SO_388","Blindness and low vision",0,7,"Sense organs","#800080"
"SO_389","Other disorders of eye",0,7,"Sense organs","#800080"
"SO_389.1","Ocular pain",0,7,"Sense organs","#800080"
"SO_389.2","Leucocoria",0,7,"Sense organs","#800080"
"SO_390","Disorders of external ear",0,7,"Sense organs","#800080"
"SO_390.1","Otitis externa",0,7,"Sense organs","#800080"
"SO_390.2","Exostosis of external auditory canal",0,7,"Sense organs","#800080"
"SO_390.4","Impacted cerumen",0,7,"Sense organs","#800080"
"SO_390.5","Stenosis of external ear canal",0,7,"Sense organs","#800080"
"SO_390.6","Perichondritis and chondritis of pinna",0,7,"Sense organs","#800080"
"SO_391","Disorders of the middle ear",0,7,"Sense organs","#800080"
"SO_391.1","Otitis media",0,7,"Sense organs","#800080"
"SO_391.2","Eustachian tube disorders",0,7,"Sense organs","#800080"
"SO_391.21","Eustachian salpingitis",0,7,"Sense organs","#800080"
"SO_391.22","Obstruction of Eustachian tube",0,7,"Sense organs","#800080"
"SO_391.23","Patulous Eustachian tube",0,7,"Sense organs","#800080"
"SO_391.3","Adhesive middle ear disease [Glue ear]",0,7,"Sense organs","#800080"
"SO_391.4","Tympanosclerosis",0,7,"Sense organs","#800080"
"SO_391.5","Abnormalities of ear ossicles",0,7,"Sense organs","#800080"
"SO_391.6","Cholesteatoma of middle ear",0,7,"Sense organs","#800080"
"SO_391.7","Perforation of tympanic membrane",0,7,"Sense organs","#800080"
"SO_391.8","Otosclerosis",0,7,"Sense organs","#800080"
"SO_391.9","Myringitis",0,7,"Sense organs","#800080"
"SO_392","Otalgia and effusion of ear",0,7,"Sense organs","#800080"
"SO_392.1","Otalgia [ear pain]",0,7,"Sense organs","#800080"
"SO_392.2","Otorrhea",0,7,"Sense organs","#800080"
"SO_393","Mastoiditis and related conditions",0,7,"Sense organs","#800080"
"SO_394","Disorders of vestibular function",0,7,"Sense organs","#800080"
"SO_394.1","Meniere's disease",0,7,"Sense organs","#800080"
"SO_394.2","Vertigo",0,7,"Sense organs","#800080"
"SO_394.21","Paroxysmal vertigo",0,7,"Sense organs","#800080"
"SO_394.22","Vestibular neuronitis",0,7,"Sense organs","#800080"
"SO_394.23","Central origin vertigo",0,7,"Sense organs","#800080"
"SO_394.4","Abnormal vestibular function study",0,7,"Sense organs","#800080"
"SO_395","Other diseases of inner ear",0,7,"Sense organs","#800080"
"SO_395.1","Labyrinthitis",0,7,"Sense organs","#800080"
"SO_395.2","Labyrinthine fistula",0,7,"Sense organs","#800080"
"SO_396","Hearing impairment",0,7,"Sense organs","#800080"
"SO_396.1","Conductive hearing loss",0,7,"Sense organs","#800080"
"SO_396.2","Sensorineural hearing loss",0,7,"Sense organs","#800080"
"SO_396.3","Mixed conductive and sensorineural hearing loss",0,7,"Sense organs","#800080"
"SO_396.4","Ototoxic hearing loss*",1,7,"Sense organs","#800080"
"SO_396.5","Sudden idiopathic hearing loss",0,7,"Sense organs","#800080"
"SO_396.6","Transient ischemic deafness",0,7,"Sense organs","#800080"
"SO_396.7","Deaf nonspeaking, not elsewhere classified",0,7,"Sense organs","#800080"
"SO_396.8","Bilateral hearing loss",0,7,"Sense organs","#800080"
"SO_396.9","Unilateral hearing loss",0,7,"Sense organs","#800080"
"SO_397","Other hearing abnormality",0,7,"Sense organs","#800080"
"SO_397.1","Tinnitus",0,7,"Sense organs","#800080"
"SO_397.11","Pulsatile tinnitus*",1,7,"Sense organs","#800080"
"SO_397.2","Noise effects on inner ear",0,7,"Sense organs","#800080"
"SO_397.3","Hyperacusis",0,7,"Sense organs","#800080"
"SO_398","Other disorders of ear",0,7,"Sense organs","#800080"
"SO_399","Abnormal auditory function study",0,7,"Sense organs","#800080"
"CV_400","Rheumatic fever and chronic rheumatic heart diseases",0,8,"Cardiovascular","#FF00FF"
"CV_400.1","Rheumatic chorea",0,8,"Cardiovascular","#FF00FF"
"CV_400.2","Rheumatic heart disease",0,8,"Cardiovascular","#FF00FF"
"CV_401","Hypertension",0,8,"Cardiovascular","#FF00FF"
"CV_401.1","Essential hypertension",0,8,"Cardiovascular","#FF00FF"
"CV_401.2","Hypertensive heart disease",0,8,"Cardiovascular","#FF00FF"
"CV_401.6","Secondary hypertension",0,8,"Cardiovascular","#FF00FF"
"CV_401.61","Renovascular hypertension",0,8,"Cardiovascular","#FF00FF"
"CV_401.7","Hypertensive crisis*",1,8,"Cardiovascular","#FF00FF"
"CV_402","Elevated blood pressure reading without diagnosis of hypertension",0,8,"Cardiovascular","#FF00FF"
"CV_403","Angina pectoris",0,8,"Cardiovascular","#FF00FF"
"CV_403.1","Coronary artery spasm [Coronary vasospasm]*",1,8,"Cardiovascular","#FF00FF"
"CV_404","Ischemic heart disease",0,8,"Cardiovascular","#FF00FF"
"CV_404.1","Myocardial infarction [Heart attack]",0,8,"Cardiovascular","#FF00FF"
"CV_404.11","Acute myocardial infarction",0,8,"Cardiovascular","#FF00FF"
"CV_404.2","Coronary atherosclerosis [Atherosclerotic heart disease]",0,8,"Cardiovascular","#FF00FF"
"CV_404.22","Coronary atherosclerosis due to lipid rich plaque",0,8,"Cardiovascular","#FF00FF"
"CV_404.23","Coronary atherosclerosis due to calcified coronary lesion",0,8,"Cardiovascular","#FF00FF"
"CV_406","Pulmonary heart disease",0,8,"Cardiovascular","#FF00FF"
"CV_406.1","Pulmonary hypertension",0,8,"Cardiovascular","#FF00FF"
"CV_406.11","Primary pulmonary hypertension",0,8,"Cardiovascular","#FF00FF"
"CV_406.12","Kyphoscoliotic heart disease",0,8,"Cardiovascular","#FF00FF"
"CV_406.16","Group 4 pulmonary hypertension*",1,8,"Cardiovascular","#FF00FF"
"CV_406.2","Acute pulmonary heart disease",0,8,"Cardiovascular","#FF00FF"
"CV_408","Diseases of pulmonary vessels",0,8,"Cardiovascular","#FF00FF"
"CV_410","Inflammation of the heart [Carditis]",0,8,"Cardiovascular","#FF00FF"
"CV_410.1","Pericarditis",0,8,"Cardiovascular","#FF00FF"
"CV_410.2","Endocarditis",0,8,"Cardiovascular","#FF00FF"
"CV_410.3","Myocarditis",0,8,"Cardiovascular","#FF00FF"
"CV_411","Other diseases of pericardium",0,8,"Cardiovascular","#FF00FF"
"CV_411.1","Hemopericardium NEC",0,8,"Cardiovascular","#FF00FF"
"CV_411.2","Pericardial effusion (noninflammatory)*",1,8,"Cardiovascular","#FF00FF"
"CV_411.3","Cardiac tamponade",0,8,"Cardiovascular","#FF00FF"
"CV_413","Heart valve disorders",0,8,"Cardiovascular","#FF00FF"
"CV_413.1","Mitral valve disorders",0,8,"Cardiovascular","#FF00FF"
"CV_413.11","Mitral valve insufficiency",0,8,"Cardiovascular","#FF00FF"
"CV_413.12","Mitral valve prolapse*",1,8,"Cardiovascular","#FF00FF"
"CV_413.13","Mitral valve stenosis",0,8,"Cardiovascular","#FF00FF"
"CV_413.2","Aortic valve disorders",0,8,"Cardiovascular","#FF00FF"
"CV_413.21","Aortic stenosis",0,8,"Cardiovascular","#FF00FF"
"CV_413.22","Aortic insufficiency",0,8,"Cardiovascular","#FF00FF"
"CV_413.3","Tricuspid valve disorders",0,8,"Cardiovascular","#FF00FF"
"CV_413.31","Tricuspid value stenosis*",1,8,"Cardiovascular","#FF00FF"
"CV_413.32","Tricuspid value insufficiency*",1,8,"Cardiovascular","#FF00FF"
"CV_413.4","Pulmonary valve disorders",0,8,"Cardiovascular","#FF00FF"
"CV_413.41","Pulmonary valve stenosis",0,8,"Cardiovascular","#FF00FF"
"CV_413.42","Pulmonary valve insufficiency*",1,8,"Cardiovascular","#FF00FF"
"CV_413.6","Heart valve replaced",0,8,"Cardiovascular","#FF00FF"
"CV_414","Cardiomyopathy",0,8,"Cardiovascular","#FF00FF"
"CV_414.1","Hypertrophic cardiomyopathy",0,8,"Cardiovascular","#FF00FF"
"CV_414.11","Hypertrophic obstructive cardiomyopathy",0,8,"Cardiovascular","#FF00FF"
"CV_414.2","Dilated cardiomyopathy*",1,8,"Cardiovascular","#FF00FF"
"CV_414.3","Alcoholic cardiomyopathy",0,8,"Cardiovascular","#FF00FF"
"CV_414.5","Ischemic cardiomyopathy*",1,8,"Cardiovascular","#FF00FF"
"CV_414.6","Endomyocardial (eosinophilic) disease [Endomyocardial fibrosis]",0,8,"Cardiovascular","#FF00FF"
"CV_414.7","Endocardial fibroelastosis",0,8,"Cardiovascular","#FF00FF"
"CV_414.8","Restrictive cardiomyopathy*",1,8,"Cardiovascular","#FF00FF"
"CV_414.9","Takotsubo syndrome [Stress cardiomyopathy]",0,8,"Cardiovascular","#FF00FF"
"CV_416","Cardiac arrhythmia and conduction disorders",0,8,"Cardiovascular","#FF00FF"
"CV_416.1","Paroxysmal tachycardia",0,8,"Cardiovascular","#FF00FF"
"CV_416.11","Supraventricular tachycardia",0,8,"Cardiovascular","#FF00FF"
"CV_416.12","Ventricular tachycardia",0,8,"Cardiovascular","#FF00FF"
"CV_416.121","Torsades de pointes*",1,8,"Cardiovascular","#FF00FF"
"CV_416.2","Atrial fibrillation and flutter",0,8,"Cardiovascular","#FF00FF"
"CV_416.21","Atrial fibrillation",0,8,"Cardiovascular","#FF00FF"
"CV_416.211","Paroxysmal atrial fibrillation*",1,8,"Cardiovascular","#FF00FF"
"CV_416.212","Persistent atrial fibrillation*",1,8,"Cardiovascular","#FF00FF"
"CV_416.213","Chronic atrial fibrillation*",1,8,"Cardiovascular","#FF00FF"
"CV_416.214","Permanent atrial fibrillation*",1,8,"Cardiovascular","#FF00FF"
"CV_416.22","Atrial flutter",0,8,"Cardiovascular","#FF00FF"
"CV_416.221","Typical atrial flutter*",1,8,"Cardiovascular","#FF00FF"
"CV_416.222","Atypical atrial flutter*",1,8,"Cardiovascular","#FF00FF"
"CV_416.3","Ventricular fibrillation and flutter",0,8,"Cardiovascular","#FF00FF"
"CV_416.31","Ventricular fibrillation",0,8,"Cardiovascular","#FF00FF"
"CV_416.32","Ventricular flutter",0,8,"Cardiovascular","#FF00FF"
"CV_416.4","Heart block",0,8,"Cardiovascular","#FF00FF"
"CV_416.41","Atrioventricular block",0,8,"Cardiovascular","#FF00FF"
"CV_416.411","Atrioventricular block, first degree",0,8,"Cardiovascular","#FF00FF"
"CV_416.412","Atrioventricular block, second degree",0,8,"Cardiovascular","#FF00FF"
"CV_416.413","Atrioventricular block, complete",0,8,"Cardiovascular","#FF00FF"
"CV_416.42","Left bundle branch block",0,8,"Cardiovascular","#FF00FF"
"CV_416.43","Right bundle branch block",0,8,"Cardiovascular","#FF00FF"
"CV_416.5","Premature depolarization [Premature beats]",0,8,"Cardiovascular","#FF00FF"
"CV_416.51","Atrial premature depolarization [Supraventricular premature beats]",0,8,"Cardiovascular","#FF00FF"
"CV_416.52","Ventricular premature depolarization*",1,8,"Cardiovascular","#FF00FF"
"CV_416.6","Long QT syndrome",0,8,"Cardiovascular","#FF00FF"
"CV_416.7","Sinoatrial node dysfunction",0,8,"Cardiovascular","#FF00FF"
"CV_416.71","Sick sinus syndrome*",1,8,"Cardiovascular","#FF00FF"
"CV_416.8","Pre-excitation syndrome [Anomalous atrioventricular excitation]",0,8,"Cardiovascular","#FF00FF"
"CV_417","Abnormalities of heart beat",0,8,"Cardiovascular","#FF00FF"
"CV_417.1","Palpitations",0,8,"Cardiovascular","#FF00FF"
"CV_417.2","Tachycardia",0,8,"Cardiovascular","#FF00FF"
"CV_417.3","Bradycardia",0,8,"Cardiovascular","#FF00FF"
"CV_418","Abnormal results of cardiovascular function studies",0,8,"Cardiovascular","#FF00FF"
"CV_418.1","Abnormal electrocardiogram [ECG] [EKG]",0,8,"Cardiovascular","#FF00FF"
"CV_418.2","Abnormal findings on diagnostic imaging of heart and coronary circulation",0,8,"Cardiovascular","#FF00FF"
"CV_419","Presence of cardiac device",0,8,"Cardiovascular","#FF00FF"
"CV_419.1","Presence of cardiac pacemaker",0,8,"Cardiovascular","#FF00FF"
"CV_419.2","Presence of cardiac defibrillator",0,8,"Cardiovascular","#FF00FF"
"CV_420","Cardiac arrest",0,8,"Cardiovascular","#FF00FF"
"CV_423","Abnormal cardiac sounds",0,8,"Cardiovascular","#FF00FF"
"CV_423.1","Cardiac murmurs",0,8,"Cardiovascular","#FF00FF"
"CV_424","Heart failure",0,8,"Cardiovascular","#FF00FF"
"CV_424.1","Left heart failure",0,8,"Cardiovascular","#FF00FF"
"CV_424.2","Systolic heart failure",0,8,"Cardiovascular","#FF00FF"
"CV_424.3","Diastolic heart failure",0,8,"Cardiovascular","#FF00FF"
"CV_424.4","Combined systolic and diastolic heart failure",0,8,"Cardiovascular","#FF00FF"
"CV_424.5","Right heart failure*",1,8,"Cardiovascular","#FF00FF"
"CV_424.7","Rheumatic heart failure",0,8,"Cardiovascular","#FF00FF"
"CV_425","Cardiomegaly",0,8,"Cardiovascular","#FF00FF"
"CV_426","Complications and ill-defined descriptions of heart disease",0,8,"Cardiovascular","#FF00FF"
"CV_430","Nontraumatic Intracranial hemorrhage",0,8,"Cardiovascular","#FF00FF"
"CV_430.1","Nontraumatic subarachnoid hemorrhage",0,8,"Cardiovascular","#FF00FF"
"CV_430.2","Nontraumatic intracerebral hemorrhage",0,8,"Cardiovascular","#FF00FF"
"CV_430.3","Nontraumatic subdural hemorrhage",0,8,"Cardiovascular","#FF00FF"
"CV_430.4","Nontraumatic extradural hemorrhage",0,8,"Cardiovascular","#FF00FF"
"CV_431","Stroke and transient cerebral ischemic attacks",0,8,"Cardiovascular","#FF00FF"
"CV_431.1","Stroke",0,8,"Cardiovascular","#FF00FF"
"CV_431.11","Cerebral infarction [Ischemic stroke]",0,8,"Cardiovascular","#FF00FF"
"CV_431.12","Hemorrhagic stroke",0,8,"Cardiovascular","#FF00FF"
"CV_431.13","Brain stem stroke syndrome*",1,8,"Cardiovascular","#FF00FF"
"CV_431.14","Cerebellar stroke syndrome*",1,8,"Cardiovascular","#FF00FF"
"CV_431.15","Lacunar syndrome*",1,8,"Cardiovascular","#FF00FF"
"CV_431.2","Transient cerebral ischemic attack [TIA]",0,8,"Cardiovascular","#FF00FF"
"CV_433","Other cerebrovascular disease",0,8,"Cardiovascular","#FF00FF"
"CV_433.1","Occlusion and stenosis of cerebral arteries",0,8,"Cardiovascular","#FF00FF"
"CV_433.2","Occlusion and stenosis of precerebral arteries",0,8,"Cardiovascular","#FF00FF"
"CV_433.21","Carotid artery stenosis",0,8,"Cardiovascular","#FF00FF"
"CV_433.3","Cerebrovascular insufficiency",0,8,"Cardiovascular","#FF00FF"
"CV_433.31","Cerebrovascular vasospasm and vasoconstriction*",1,8,"Cardiovascular","#FF00FF"
"CV_433.32","Vertebro-basilar artery syndrome",0,8,"Cardiovascular","#FF00FF"
"CV_433.34","Cerebral artery syndrome (middle, anterior, posterior)*",1,8,"Cardiovascular","#FF00FF"
"CV_433.4","Moyamoya disease",0,8,"Cardiovascular","#FF00FF"
"CV_436","Atherosclerosis [ASCVD]",0,8,"Cardiovascular","#FF00FF"
"CV_436.1","Atherosclerosis of renal artery",0,8,"Cardiovascular","#FF00FF"
"CV_436.2","Atherosclerosis of the extremities",0,8,"Cardiovascular","#FF00FF"
"CV_436.23","Chronic total occlusion of artery of the extremities",0,8,"Cardiovascular","#FF00FF"
"CV_436.3","Atherosclerosis of aorta",0,8,"Cardiovascular","#FF00FF"
"CV_436.4","Atheroembolism",0,8,"Cardiovascular","#FF00FF"
"CV_436.5","Cerebral atherosclerosis",0,8,"Cardiovascular","#FF00FF"
"CV_438","Aneurysm or ectasia",0,8,"Cardiovascular","#FF00FF"
"CV_438.1","Aortic aneurysm and ectasia",0,8,"Cardiovascular","#FF00FF"
"CV_438.11","Abdominal aortic aneurysm",0,8,"Cardiovascular","#FF00FF"
"CV_438.12","Thoracic aneurysm",0,8,"Cardiovascular","#FF00FF"
"CV_438.13","Thoracoabdominal aortic aneurysm",0,8,"Cardiovascular","#FF00FF"
"CV_438.14","Ruptured aortic aneurysm",0,8,"Cardiovascular","#FF00FF"
"CV_438.2","Aneurysm of iliac or artery of lower extremity",0,8,"Cardiovascular","#FF00FF"
