"phecode","phecode_string","category_num","category","sex","icd10_only","leaf","phecode_num"
"NS_356.4","Slurred speech*","06","Neurological","Both",1,1,356.4
"SO_360","Inflammation of eyelids","07","Sense organs","Both",0,0,360
"SO_360.1","Hordeolum","07","Sense organs","Both",0,1,360.1
"SO_360.2","Chalazion","07","Sense organs","Both",0,1,360.2
"SO_360.4","Blepharitis","07","Sense organs","Both",0,0,360.4
"SO_360.41","Ulcerative blepharitis","07","Sense organs","Both",0,1,360.41
"SO_360.42","Squamous blepharitis","07","Sense organs","Both",0,1,360.42
"SO_360.5","Noninfectious dermatoses of eyelid","07","Sense organs","Both",0,0,360.5
"SO_360.51","Eczematous dermatitis of eyelid","07","Sense organs","Both",0,1,360.51
"SO_360.52","Xeroderma of eyelid","07","Sense organs","Both",0,1,360.52
"SO_360.53","Allergic dermatitis of eyelid","07","Sense organs","Both",0,1,360.53
"SO_360.54","Discoid lupus erythematosus of eyelid","07","Sense organs","Both",0,1,360.54
"SO_360.6","Abscess of eyelid","07","Sense organs","Both",0,1,360.6
"SO_361","Disorders of eyelid function","07","Sense organs","Both",0,0,361
"SO_361.1","Entropion and trichiasis of eyelid","07","Sense organs","Both",0,0,361.1
"SO_361.12","Mechanical entropion","07","Sense organs","Both",0,1,361.12
"SO_361.13","Spastic entropion","07","Sense organs","Both",0,1,361.13
"SO_361.14","Cicatricial entropion","07","Sense organs","Both",0,1,361.14
"SO_361.15","Trichiasis of eyelid without entropion","07","Sense organs","Both",0,1,361.15
"SO_361.2","Lagophthalmos","07","Sense organs","Both",0,0,361.2
"SO_361.22","Mechanical lagophthalmos","07","Sense organs","Both",0,1,361.22
"SO_361.24","Cicatricial lagophthalmos","07","Sense organs","Both",0,1,361.24
"SO_361.25","Paralytic lagophthalmos","07","Sense organs","Both",0,1,361.25
"SO_361.3","Ptosis of eyelid","07","Sense organs","Both",0,0,361.3
"SO_361.32","Mechanical ptosis of eyelid","07","Sense organs","Both",0,1,361.32
"SO_361.33","Myogenic ptosis of eyelid","07","Sense organs","Both",0,1,361.33
"SO_361.35","Paralytic ptosis","07","Sense organs","Both",0,1,361.35
"SO_361.36","Brow ptosis*","07","Sense organs","Both",1,1,361.36
"SO_361.4","Blepharochalasis","07","Sense organs","Both",0,1,361.4
"SO_361.5","Eyelid retraction","07","Sense organs","Both",0,1,361.5
"SO_361.6","Abnormal innervation syndrome of eyelid","07","Sense organs","Both",0,1,361.6
"SO_361.8","Blepharophimosis","07","Sense organs","Both",0,1,361.8
"SO_361.9","Ectropion of eyelid","07","Sense organs","Both",0,0,361.9
"SO_361.92","Mechanical ectropion","07","Sense organs","Both",0,1,361.92
"SO_361.93","Spastic ectropion","07","Sense organs","Both",0,1,361.93
"SO_361.94","Cicatricial ectropion","07","Sense organs","Both",0,1,361.94
"SO_362","Other disorders of the eyelids","07","Sense organs","Both",0,0,362
"SO_362.1","Xanthelasma of eyelid","07","Sense organs","Both",0,1,362.1
"SO_362.2","Hyperpigmentation of eyelid [Chloasma]","07","Sense organs","Both",0,1,362.2
"SO_362.3","Hypertrichosis of eyelid","07","Sense organs","Both",0,1,362.3
"SO_362.4","Hypotrichosis of eyelid [Madarosis]","07","Sense organs","Both",0,1,362.4
"SO_362.5","Cysts of eyelid","07","Sense organs","Both",0,1,362.5
"SO_362.6","Dermatochalasis of eyelid","07","Sense organs","Both",0,1,362.6
"SO_362.7","Edema of eyelid","07","Sense organs","Both",0,1,362.7
"SO_362.8","Meibomian gland dysfunction of eyelid*","07","Sense organs","Both",1,1,362.8
"SO_363","Disorders of lacrimal system","07","Sense organs","Both",0,0,363
"SO_363.1","Dacryoadenitis","07","Sense organs","Both",0,1,363.1
"SO_363.2","Dry eye syndrome [Tear film insufficiency]","07","Sense organs","Both",0,1,363.2
"SO_363.3","Lacrimal cysts","07","Sense organs","Both",0,1,363.3
"SO_363.4","Lacrimal atrophy","07","Sense organs","Both",0,1,363.4
"SO_363.5","Epiphora","07","Sense organs","Both",0,0,363.5
"SO_363.51","Epiphora due to excess lacrimation","07","Sense organs","Both",0,1,363.51
"SO_363.52","Epiphora due to insufficient drainage","07","Sense organs","Both",0,1,363.52
"SO_363.6","Inflammation of lacrimal passages","07","Sense organs","Both",0,0,363.6
"SO_363.61","Dacryocystitis","07","Sense organs","Both",0,1,363.61
"SO_363.62","Canaliculitis","07","Sense organs","Both",0,1,363.62
"SO_363.63","Lacrimal mucocele","07","Sense organs","Both",0,1,363.63
"SO_363.7","Stenosis and insufficiency of lacrimal passages","07","Sense organs","Both",0,1,363.7
"SO_365","Disorders of the orbit","07","Sense organs","Both",0,0,365
"SO_365.1","Enophthalmos","07","Sense organs","Both",0,1,365.1
"SO_365.2","Orbital edema or congestion","07","Sense organs","Both",0,1,365.2
"SO_365.3","Exophthalmos [Proptosis]","07","Sense organs","Both",0,1,365.3
"SO_365.4","Orbital cysts","07","Sense organs","Both",0,1,365.4
"SO_365.5","Myopathy of extraocular muscles","07","Sense organs","Both",0,1,365.5
"SO_365.6","Deformity of orbit","07","Sense organs","Both",0,1,365.6
"SO_366","Disorders of conjunctiva","07","Sense organs","Both",0,0,366
"SO_366.1","Pterygium of eye","07","Sense organs","Both",0,1,366.1
"SO_366.2","Conjunctival degenerations and deposits","07","Sense organs","Both",0,0,366.2
"SO_366.21","Pinguecula","07","Sense organs","Both",0,1,366.21
"SO_366.3","Conjunctival scars","07","Sense organs","Both",0,1,366.3
"SO_366.4","Vascular abnormalities of conjunctiva","07","Sense organs","Both",0,0,366.4
"SO_366.42","Conjunctival hyperemia","07","Sense organs","Both",0,1,366.42
"SO_366.5","Conjunctival edema","07","Sense organs","Both",0,1,366.5
"SO_366.6","Conjunctival cysts","07","Sense organs","Both",0,1,366.6
"SO_367","Inflammation of the eye","07","Sense organs","Both",0,0,367
"SO_367.1","Conjunctivitis","07","Sense organs","Both",0,0,367.1
"SO_367.11","Follicular conjunctivitis","07","Sense organs","Both",0,1,367.11
"SO_367.12","Allergic conjunctivitis","07","Sense organs","Both",0,1,367.12
"SO_367.13","Blepharoconjunctivitis","07","Sense organs","Both",0,1,367.13
"SO_367.2","Keratitis","07","Sense organs","Both",0,0,367.2
"SO_367.21","Corneal ulcer","07","Sense organs","Both",0,1,367.21
"SO_367.22","Punctate keratitis","07","Sense organs","Both",0,1,367.22
"SO_367.3","Keratoconjunctivitis","07","Sense organs","Both",0,0,367.3
"SO_367.31","Keratoconjunctivitis sicca","07","Sense organs","Both",0,1,367.31
"SO_367.32","Neurotrophic keratoconjunctivitis","07","Sense organs","Both",0,1,367.32
"SO_367.4","Inflammation of orbit","07","Sense organs","Both",0,0,367.4
"SO_367.41","Cellulitis of orbit","07","Sense organs","Both",0,1,367.41
"SO_367.42","Granuloma of orbit","07","Sense organs","Both",0,1,367.42
"SO_367.5","Uveitis","07","Sense organs","Both",0,0,367.5
"SO_367.51","Panuveitis","07","Sense organs","Both",0,1,367.51
"SO_367.52","Iridocyclitis","07","Sense organs","Both",0,1,367.52
"SO_367.53","Chorioretinitis","07","Sense organs","Both",0,1,367.53
"SO_367.56","Vogt-Koyanagi-Harada Disease","07","Sense organs","Both",0,1,367.56
"SO_367.6","Episcleritis","07","Sense organs","Both",0,1,367.6
"SO_367.7","Scleritis","07","Sense organs","Both",0,1,367.7
"SO_367.8","Hypopyon","07","Sense organs","Both",0,1,367.8
"SO_367.9","Chorioretinal inflammation","07","Sense organs","Both",0,1,367.9
"SO_368","Disorders of sclera","07","Sense organs","Both",0,0,368
"SO_368.1","Scleral staphyloma","07","Sense organs","Both",0,1,368.1
"SO_368.2","Scleral ectasia","07","Sense organs","Both",0,1,368.2
"SO_369","Disorders of the cornea","07","Sense organs","Both",0,0,369
"SO_369.1","Corneal scars and opacities","07","Sense organs","Both",0,0,369.1
"SO_369.11","Peripheral opacity of cornea","07","Sense organs","Both",0,1,369.11
"SO_369.12","Central opacity of cornea","07","Sense organs","Both",0,1,369.12
"SO_369.14","Corneal pigmentations","07","Sense organs","Both",0,1,369.14
"SO_369.15","Corneal deposits","07","Sense organs","Both",0,1,369.15
"SO_369.2","Corneal edema","07","Sense organs","Both",0,1,369.2
"SO_369.3","Corneal neovascularization","07","Sense organs","Both",0,1,369.3
"SO_369.4","Corneal degenerations","07","Sense organs","Both",0,0,369.4
"SO_369.42","Recurrent erosion of cornea","07","Sense organs","Both",0,1,369.42
"SO_369.43","Band keratopathy","07","Sense organs","Both",0,1,369.43
"SO_369.44","Senile corneal changes including arcus senilis","07","Sense organs","Both",0,1,369.44
"SO_369.6","Corneal deformities","07","Sense organs","Both",0,0,369.6
"SO_369.61","Corneal ectasia","07","Sense organs","Both",0,1,369.61
"SO_369.62","Keratoconus","07","Sense organs","Both",0,1,369.62
"SO_369.7","Endothelial corneal dystrophy [Fuchs' dystrophy]","07","Sense organs","Both",0,1,369.7
"SO_370","Disorders of iris and ciliary body","07","Sense organs","Both",0,0,370
"SO_370.1","Degeneration of iris and ciliary body","07","Sense organs","Both",0,0,370.1
"SO_370.11","Pigmentary iris degeneration","07","Sense organs","Both",0,1,370.11
"SO_370.2","Cyst of iris, ciliary body and anterior chamber","07","Sense organs","Both",0,1,370.2
"SO_370.3","Vascular disorders of iris and ciliary body","07","Sense organs","Both",0,1,370.3
"SO_370.4","Adhesions and disruptions of iris and ciliary body","07","Sense organs","Both",0,0,370.4
"SO_370.41","Pupillary abnormalities","07","Sense organs","Both",0,1,370.41
"SO_370.6","Floppy iris syndrome","07","Sense organs","Both",0,1,370.6
"SO_371","Cataract","07","Sense organs","Both",0,0,371
"SO_371.1","Cortical age-related cataract","07","Sense organs","Both",0,1,371.1
"SO_371.2","Subcapsular cataract","07","Sense organs","Both",0,0,371.2
"SO_371.21","Anterior subcapsular polar cataract","07","Sense organs","Both",0,1,371.21
"SO_371.22","Posterior subcapsular polar cataract","07","Sense organs","Both",0,1,371.22
"SO_371.3","Nuclear cataract","07","Sense organs","Both",0,1,371.3
"SO_371.4","Cortical, lamellar, or zonular nonsenile cataract","07","Sense organs","Both",0,1,371.4
"SO_372","Disorders of lens (excluding cataracts)","07","Sense organs","Both",0,0,372
"SO_372.1","Aphakia","07","Sense organs","Both",0,1,372.1
"SO_372.2","Dislocation of lens","07","Sense organs","Both",0,1,372.2
"SO_373","Disorders of choroid","07","Sense organs","Both",0,0,373
"SO_373.1","Chorioretinal scars","07","Sense organs","Both",0,1,373.1
"SO_373.2","Choroidal degenerations","07","Sense organs","Both",0,1,373.2
"SO_373.5","Choroidal detachment","07","Sense organs","Both",0,1,373.5
"SO_374","Disorders of the retina","07","Sense organs","Both",0,0,374
"SO_374.1","Retinal detachments and breaks","07","Sense organs","Both",0,0,374.1
"SO_374.11","Serous retinal detachment","07","Sense organs","Both",0,1,374.11
"SO_374.12","Traction detachment of retina","07","Sense organs","Both",0,1,374.12
"SO_374.13","Horseshoe tear of retina without detachment","07","Sense organs","Both",0,1,374.13
"SO_374.14","Round hole of retina without detachment","07","Sense organs","Both",0,1,374.14
"SO_374.2","Retinoschisis and retinal cysts","07","Sense organs","Both",0,0,374.2
"SO_374.21","Retinoschisis","07","Sense organs","Both",0,1,374.21
"SO_374.22","Retinal cysts","07","Sense organs","Both",0,1,374.22
"SO_374.3","Retinal vasculopathy","07","Sense organs","Both",0,0,374.3
"SO_374.32","Retinal microaneurysms","07","Sense organs","Both",0,1,374.32
"SO_374.33","Retinal neovascularization","07","Sense organs","Both",0,1,374.33
"SO_374.34","Retinal vasculitis","07","Sense organs","Both",0,1,374.34
"SO_374.35","Retinal telangiectasis","07","Sense organs","Both",0,1,374.35
"SO_374.36","Retinal ischemia","07","Sense organs","Both",0,1,374.36
"SO_374.4","Retinopathy","07","Sense organs","Both",0,0,374.4
"SO_374.41","Hypertensive retinopathy","07","Sense organs","Both",0,1,374.41
"SO_374.42","Diabetic retinopathy","07","Sense organs","Both",0,1,374.42
"SO_374.43","Exudative retinopathy","07","Sense organs","Both",0,1,374.43
"SO_374.44","Central serous chorioretinopathy","07","Sense organs","Both",0,1,374.44
"SO_374.5","Macular degeneration","07","Sense organs","Both",0,0,374.5
"SO_374.51","Age-related macular degeneration","07","Sense organs","Both",0,0,374.51
"SO_374.511","Nonexuadative (dry) age-related macular degeneration","07","Sense organs","Both",0,1,374.511
"SO_374.512","Exuadative (wet) age-related macular degeneration","07","Sense organs","Both",0,1,374.512
"SO_374.53","Cystoid macular degeneration","07","Sense organs","Both",0,1,374.53
"SO_374.54","Drusen (degenerative) of macula","07","Sense organs","Both",0,1,374.54
"SO_374.6","Peripheral retinal degeneration","07","Sense organs","Both",0,0,374.6
"SO_374.61","Lattice degeneration of retina","07","Sense organs","Both",0,1,374.61
"SO_374.7","Non-degenerative maculopathy","07","Sense organs","Both",0,1,374.7
"SO_374.71","Puckering of macula","07","Sense organs","Both",0,1,374.71
"SO_374.72","Toxic maculopathy of retina","07","Sense organs","Both",0,1,374.72
"SO_374.73","Angioid streaks of macula","07","Sense organs","Both",0,1,374.73
"SO_374.74","Macular cyst, hole, or pseudohole","07","Sense organs","Both",0,1,374.74
"SO_374.8","Retinal edema","07","Sense organs","Both",0,1,374.8
"SO_374.9","Retinal occlusions","07","Sense organs","Both",0,0,374.9
"SO_374.91","Transient retinal arterial occlusion [Amaurosis fugax]","07","Sense organs","Both",0,1,374.91
"SO_375","Abnormal intraocular pressure","07","Sense organs","Both",0,0,375
"SO_375.1","Glaucoma","07","Sense organs","Both",0,0,375.1
"SO_375.11","Open angle glaucoma","07","Sense organs","Both",0,0,375.11
"SO_375.111","Capsular glaucoma with pseudoexfoliation of lens","07","Sense organs","Both",0,1,375.111
"SO_375.112","Pigmentary glaucoma","07","Sense organs","Both",0,1,375.112
"SO_375.113","Low-tension glaucoma","07","Sense organs","Both",0,1,375.113
"SO_375.12","Angle-Closure Glaucoma","07","Sense organs","Both",0,1,375.12
"SO_375.6","Ocular hypertension","07","Sense organs","Both",0,0,375.6
"SO_375.61","Blind hypertensive eye","07","Sense organs","Both",0,1,375.61
"SO_375.7","Hypotony of eye","07","Sense organs","Both",0,1,375.7
"SO_376","Disorders of vitreous body","07","Sense organs","Both",0,0,376
"SO_376.1","Vitreous degeneration","07","Sense organs","Both",0,1,376.1
"SO_376.2","Vitreous opacities","07","Sense organs","Both",0,0,376.2
"SO_376.21","Crystalline deposits in vitreous body","07","Sense organs","Both",0,1,376.21
"SO_376.22","Vitreous membranes and strands","07","Sense organs","Both",0,1,376.22
"SO_376.3","Vitreous prolapse","07","Sense organs","Both",0,1,376.3
"SO_376.4","Vitreomacular adhesion","07","Sense organs","Both",0,1,376.4
"SO_377","Hemorrhage of the eye","07","Sense organs","Both",0,0,377
"SO_377.1","Hemorrhage of orbit","07","Sense organs","Both",0,1,377.1
"SO_377.2","Conjunctival hemorrhage","07","Sense organs","Both",0,1,377.2
"SO_377.3","Choroidal hemorrhage and rupture","07","Sense organs","Both",0,1,377.3
"SO_377.4","Retinal hemorrhage","07","Sense organs","Both",0,1,377.4
"SO_377.5","Vitreous hemorrhage","07","Sense organs","Both",0,1,377.5
"SO_377.6","Hemorrhage in optic nerve sheath","07","Sense organs","Both",0,1,377.6
"SO_377.7","Hemophthalmos","07","Sense organs","Both",0,1,377.7
"SO_377.8","Hyphema","07","Sense organs","Both",0,1,377.8
"SO_379","Infection of the eye","07","Sense organs","Both",0,0,379
"SO_379.2","Eye infection, viral","07","Sense organs","Both",0,1,379.2
"SO_379.3","Eye infection, toxoplasmosis","07","Sense organs","Both",0,1,379.3
"SO_380","Disorders of optic nerve and visual pathways","07","Sense organs","Both",0,0,380
"SO_380.1","Optic neuropathy","07","Sense organs","Both",0,0,380.1
"SO_380.11","Optic neuritis","07","Sense organs","Both",0,1,380.11
"SO_380.12","Ischemic optic neuropathy","07","Sense organs","Both",0,1,380.12
"SO_380.2","Disorders of optic disc","07","Sense organs","Both",0,0,380.2
"SO_380.21","Papilledema","07","Sense organs","Both",0,1,380.21
"SO_380.22","Optic disc drusen","07","Sense organs","Both",0,1,380.22
"SO_380.23","Optic nerve hypoplasia","07","Sense organs","Both",0,1,380.23
"SO_380.24","Pseudopapilledema of optic disc","07","Sense organs","Both",0,1,380.24
"SO_380.3","Optic atrophy","07","Sense organs","Both",0,1,380.3
"SO_380.5","Disorders of visual cortex","07","Sense organs","Both",0,0,380.5
"SO_380.51","Cortical blindness","07","Sense organs","Both",0,1,380.51
"SO_381","Strabismus","07","Sense organs","Both",0,0,381
"SO_381.1","Paralytic strabismus [Neurogenic strabismus]","07","Sense organs","Both",0,0,381.1
"SO_381.11","Ophthalmoplegia","07","Sense organs","Both",0,1,381.11
"SO_381.3","Esotropia","07","Sense organs","Both",0,0,381.3
"SO_381.31","Alternating esotropia","07","Sense organs","Both",0,1,381.31
"SO_381.32","Accommodative esotropia","07","Sense organs","Both",0,1,381.32
"SO_381.4","Exotropia","07","Sense organs","Both",0,0,381.4
